"id_log","id_user","lng","lat","accuracy","log_time"
"3993690","65","-5.9638768000000004","54.619938599999998","4","2016-03-08 11:50:04"
"3993691","65","-5.9638783000000002","54.619938099999999","4","2016-03-08 11:50:08"
"3993692","65","-5.9638812000000003","54.619948999999998","4","2016-03-08 11:50:14"
"3993693","65","-5.9638498000000002","54.619954800000002","4","2016-03-08 11:50:18"
"3993694","65","-5.963838","54.619960200000001","4","2016-03-08 11:50:22"
"3993695","65","-5.9638279000000001","54.619952900000001","3.9000000953674001","2016-03-08 11:50:26"
"3993696","65","-5.9638017000000003","54.619950099999997","3.9000000953674001","2016-03-08 11:50:30"
"3993697","65","-5.9637447000000003","54.619929999999997","3.9000000953674001","2016-03-08 11:50:34"
"3993698","65","-5.9637082000000001","54.619918499999997","3.9000000953674001","2016-03-08 11:50:38"
"3993699","65","-5.9636721000000001","54.619905899999999","3.9000000953674001","2016-03-08 11:50:42"
"3993700","65","-5.9636554000000004","54.619896300000001","3.9000000953674001","2016-03-08 11:50:46"
"3993701","65","-5.9636304999999998","54.619882199999999","3.9000000953674001","2016-03-08 11:50:50"
"3993702","65","-5.9635927999999998","54.619864200000002","3.9000000953674001","2016-03-08 11:50:54"
"3993703","65","-5.9635645000000004","54.6198561","4","2016-03-08 11:50:58"
"3993704","65","-5.9635255000000003","54.619837599999997","4","2016-03-08 11:51:02"
"3993705","65","-5.9635045","54.619837400000002","3.9000000953674001","2016-03-08 11:51:06"
"3993706","65","-5.9634093000000004","54.619789500000003","3.9000000953674001","2016-03-08 11:51:10"
"3993707","65","-5.9633368999999998","54.619764600000003","3.9000000953674001","2016-03-08 11:51:14"
"3993708","65","-5.9632842999999998","54.6197515","3.9000000953674001","2016-03-08 11:51:18"
"3993709","65","-5.9632592000000004","54.619751299999997","3.9000000953674001","2016-03-08 11:51:22"
"3993710","65","-5.9631767","54.619731299999998","3.9000000953674001","2016-03-08 11:51:26"
"3993711","65","-5.9631372999999996","54.619709100000001","3.9000000953674001","2016-03-08 11:51:30"
"3993712","65","-5.9630862000000002","54.619702500000002","3.9000000953674001","2016-03-08 11:51:35"
"3993713","65","-5.9630694999999996","54.619657799999999","3.9000000953674001","2016-03-08 11:51:39"
"3993714","65","-5.9630229000000003","54.6196512","3.9000000953674001","2016-03-08 11:51:43"
"3993715","65","-5.9629003000000003","54.619652299999998","3.9000000953674001","2016-03-08 11:51:47"
"3993716","65","-5.9627844000000003","54.619639499999998","3.9000000953674001","2016-03-08 11:51:51"
"3993717","65","-5.9626918","54.619606699999999","3.9000000953674001","2016-03-08 11:51:55"
"3993718","65","-5.9626250000000001","54.619596000000001","4","2016-03-08 11:51:59"
"3993719","65","-5.9625754000000004","54.619588899999997","3.9000000953674001","2016-03-08 11:52:03"
"3993720","65","-5.9625257999999999","54.619575099999999","3.9000000953674001","2016-03-08 11:52:07"
"3993721","65","-5.9624388000000001","54.619553199999999","4","2016-03-08 11:52:11"
"3993722","65","-5.9624151000000003","54.6195412","3.9000000953674001","2016-03-08 11:52:15"
"3993723","65","-5.9624012000000004","54.619532499999998","3.9000000953674001","2016-03-08 11:52:21"
"3993724","65","-5.9623331000000004","54.619522799999999","3.9000000953674001","2016-03-08 11:52:25"
"3993725","65","-5.9622210000000004","54.619482699999999","3.9000000953674001","2016-03-08 11:52:29"
"3993726","65","-5.9621453000000004","54.619463799999998","3.9000000953674001","2016-03-08 11:52:33"
"3993727","65","-5.9620939000000002","54.6194439","3.9000000953674001","2016-03-08 11:52:37"
"3993728","65","-5.9620389999999999","54.619414499999998","3.9000000953674001","2016-03-08 11:52:41"
"3993729","65","-5.9620005999999997","54.619397300000003","3.9000000953674001","2016-03-08 11:52:45"
"3993730","65","-5.9619692999999998","54.619377900000003","3.9000000953674001","2016-03-08 11:52:49"
"3993731","65","-5.9618906999999997","54.619348100000003","3.9000000953674001","2016-03-08 11:52:53"
"3993732","65","-5.9618253000000001","54.619324800000001","3.9000000953674001","2016-03-08 11:52:57"
"3993733","65","-5.9617741000000004","54.619321300000003","3.9000000953674001","2016-03-08 11:53:01"
"3993734","65","-5.9616958999999996","54.619313400000003","4","2016-03-08 11:53:05"
"3993735","65","-5.9615951999999997","54.619269099999997","4","2016-03-08 11:53:09"
"3993736","65","-5.9615445999999999","54.619244199999997","4","2016-03-08 11:53:13"
"3993737","65","-5.9615333000000001","54.6192092","4","2016-03-08 11:53:17"
"3993738","65","-5.9614938999999998","54.6192055","3.9000000953674001","2016-03-08 11:53:21"
"3993739","65","-5.9614304999999996","54.619200999999997","3.9000000953674001","2016-03-08 11:53:25"
"3993740","65","-5.9613731000000003","54.619216899999998","3.9000000953674001","2016-03-08 11:53:29"
"3993741","65","-5.9613024000000001","54.619186499999998","3.9000000953674001","2016-03-08 11:53:33"
"3993742","65","-5.9612280999999996","54.6191636","3.9000000953674001","2016-03-08 11:53:37"
"3993743","65","-5.9611454999999998","54.619137199999997","3.9000000953674001","2016-03-08 11:53:41"
"3993744","65","-5.9610969999999996","54.619131299999999","3.9000000953674001","2016-03-08 11:53:45"
"3993745","65","-5.9610776999999997","54.619118399999998","3.9000000953674001","2016-03-08 11:53:49"
"3993746","65","-5.9610165999999998","54.619060500000003","4","2016-03-08 11:53:53"
"3993747","65","-5.9609582000000003","54.619048800000002","4","2016-03-08 11:53:57"
"3993748","65","-5.9609202999999997","54.619019299999998","3.9000000953674001","2016-03-08 11:54:01"
"3993749","65","-5.9608634","54.619009499999997","4","2016-03-08 11:54:05"
"3993750","65","-5.9608724000000004","54.619029099999999","3.9000000953674001","2016-03-08 11:54:09"
"3993751","65","-5.9608904000000003","54.619044100000004","4","2016-03-08 11:54:14"
"3993752","65","-5.9608987000000004","54.619073700000001","4","2016-03-08 11:54:17"
"3993753","65","-5.9608948000000002","54.619081799999996","4","2016-03-08 11:54:21"
"3993754","65","-5.9608606000000002","54.6190754","3.9000000953674001","2016-03-08 11:54:25"
"3993755","65","-5.9608489000000002","54.619089099999997","3.9000000953674001","2016-03-08 11:54:29"
"3993756","65","-5.9607975","54.619097099999998","3.9000000953674001","2016-03-08 11:54:34"
"3993757","65","-5.9608011000000003","54.619101000000001","3.9000000953674001","2016-03-08 11:54:37"
"3993758","65","-5.9608087999999997","54.619095000000002","4","2016-03-08 11:54:41"
"3993759","65","-5.9608071999999996","54.619106299999999","4","2016-03-08 11:54:45"
"3993760","65","-5.9607840000000003","54.61909","4","2016-03-08 11:54:50"
"3993761","65","-5.9607565999999998","54.619090200000002","4","2016-03-08 11:54:54"
"3993762","65","-5.9607282000000001","54.619083400000001","3.9000000953674001","2016-03-08 11:54:58"
"3993763","65","-5.9606516999999997","54.619069000000003","3.9000000953674001","2016-03-08 11:55:02"
"3993764","65","-5.9606592999999997","54.619048300000003","4","2016-03-08 11:55:06"
"3993765","65","-5.9606114000000003","54.619044000000002","3.9000000953674001","2016-03-08 11:55:10"
"3993766","65","-5.9605664999999997","54.619016000000002","3.9000000953674001","2016-03-08 11:55:14"
"3993767","65","-5.9604946999999999","54.619005299999998","3.9000000953674001","2016-03-08 11:55:18"
"3993768","65","-5.9604090999999997","54.619017700000001","3.9000000953674001","2016-03-08 11:55:22"
"3993769","65","-5.9603631000000004","54.619028499999999","3.9000000953674001","2016-03-08 11:55:26"
"3993770","65","-5.9603067999999997","54.619034900000003","3.9000000953674001","2016-03-08 11:55:30"
"3993771","65","-5.9602404","54.619008200000003","3.9000000953674001","2016-03-08 11:55:34"
"3993772","65","-5.9601740000000003","54.619015699999999","3.9000000953674001","2016-03-08 11:55:38"
"3993773","65","-5.9601012000000004","54.619049699999998","3.9000000953674001","2016-03-08 11:55:42"
"3993774","65","-5.9600932000000002","54.619061000000002","3.9000000953674001","2016-03-08 11:55:47"
"3993775","65","-5.9600717999999997","54.619059999999998","4","2016-03-08 11:55:51"
"3993776","65","-5.9600612000000002","54.619059","5","2016-03-08 11:55:55"
"3993777","65","-5.9600796000000003","54.6190815","6","2016-03-08 11:55:59"
"3993778","65","-5.9600552999999996","54.619101100000002","4","2016-03-08 11:56:03"
"3993779","65","-5.9600410999999998","54.6190991","4","2016-03-08 11:56:07"
"3993780","65","-5.9600027999999998","54.619102900000001","4","2016-03-08 11:56:11"
"3993781","65","-5.9599808999999997","54.619085699999999","4","2016-03-08 11:56:15"
"3993782","65","-5.9599076000000002","54.619098800000003","3.9000000953674001","2016-03-08 11:56:19"
"3993783","65","-5.9598534000000001","54.619076300000003","3.9000000953674001","2016-03-08 11:56:23"
"3993784","65","-5.9598108999999999","54.619084800000003","3.9000000953674001","2016-03-08 11:56:27"
"3993785","65","-5.9597395999999998","54.619093900000003","3.9000000953674001","2016-03-08 11:56:31"
"3993786","65","-5.9597085999999999","54.619097600000003","3.9000000953674001","2016-03-08 11:56:35"
"3993787","65","-5.9596546999999997","54.619122900000001","4","2016-03-08 11:56:39"
"3993788","65","-5.9596140999999996","54.6191587","3.9000000953674001","2016-03-08 11:56:43"
"3993789","65","-5.9595715","54.619191999999998","3.9000000953674001","2016-03-08 11:56:48"
"3993790","65","-5.9595659000000003","54.619236800000003","3.9000000953674001","2016-03-08 11:56:52"
"3993791","65","-5.9595298999999997","54.619250399999999","3.9000000953674001","2016-03-08 11:56:56"
"3993792","65","-5.9595494000000002","54.619224899999999","3.9000000953674001","2016-03-08 11:57:00"
"3993793","65","-5.9595833999999996","54.619202700000002","3.9000000953674001","2016-03-08 11:57:04"
"3993794","65","-5.9596441999999996","54.619220599999998","3.9000000953674001","2016-03-08 11:57:08"
"3993795","65","-5.9596241000000001","54.619230000000002","3.9000000953674001","2016-03-08 11:57:13"
"3993796","65","-5.9595981","54.6192128","3.9000000953674001","2016-03-08 11:57:17"
"3993797","65","-5.9595805999999998","54.619167099999999","3.9000000953674001","2016-03-08 11:57:21"
"3993798","65","-5.9595298999999997","54.619154999999999","3.9000000953674001","2016-03-08 11:57:25"
"3993799","65","-5.9594923","54.619201799999999","3.9000000953674001","2016-03-08 11:57:29"
"3993800","65","-5.9594709999999997","54.619231399999997","3.9000000953674001","2016-03-08 11:57:33"
"3993801","65","-5.9594421999999998","54.619223499999997","3.9000000953674001","2016-03-08 11:57:38"
"3993802","65","-5.9594842000000003","54.619192099999999","3.9000000953674001","2016-03-08 11:57:42"
"3993803","65","-5.9595278","54.619165799999998","3.9000000953674001","2016-03-08 11:57:46"
"3993804","65","-5.9595646999999996","54.619150099999999","3.9000000953674001","2016-03-08 11:57:50"
"3993805","65","-5.9595802000000004","54.619132800000003","3.9000000953674001","2016-03-08 11:57:54"
"3993806","65","-5.9595753","54.619129100000002","3.9000000953674001","2016-03-08 11:57:58"
"3993807","65","-5.9595764000000004","54.619114699999997","3.9000000953674001","2016-03-08 11:58:02"
"3993808","65","-5.9595921000000001","54.6191052","3.9000000953674001","2016-03-08 11:58:06"
"3993809","65","-5.9596064999999996","54.619101499999999","3.9000000953674001","2016-03-08 11:58:10"
"3993810","65","-5.9596005999999999","54.6191125","3.9000000953674001","2016-03-08 11:58:14"
"3993811","65","-5.9596051000000001","54.619115299999997","3.9000000953674001","2016-03-08 11:58:18"
"3993812","65","-5.9596103999999999","54.619121700000001","3.9000000953674001","2016-03-08 11:58:22"
"3993813","65","-5.9595475000000002","54.619128699999997","3.9000000953674001","2016-03-08 11:58:26"
"3993814","65","-5.9594782000000004","54.619135","3.9000000953674001","2016-03-08 11:58:30"
"3993815","65","-5.9594092999999999","54.619149100000001","3.9000000953674001","2016-03-08 11:58:34"
"3993816","65","-5.9593381000000001","54.619171399999999","3.9000000953674001","2016-03-08 11:58:38"
"3993817","65","-5.9592817","54.619197800000002","3.9000000953674001","2016-03-08 11:58:42"
"3993818","65","-5.9592077000000003","54.619212400000002","3.9000000953674001","2016-03-08 11:58:46"
"3993819","65","-5.9591409999999998","54.619229400000002","3.9000000953674001","2016-03-08 11:58:50"
"3993820","65","-5.959047","54.619247299999998","3.9000000953674001","2016-03-08 11:58:54"
"3993821","65","-5.9589762000000004","54.619263099999998","3.9000000953674001","2016-03-08 11:58:58"
"3993822","65","-5.9589135000000004","54.619292199999997","3.9000000953674001","2016-03-08 11:59:02"
"3993823","65","-5.9588637000000002","54.6193192","3.9000000953674001","2016-03-08 11:59:06"
"3993824","65","-5.9588219000000002","54.619340200000003","3.9000000953674001","2016-03-08 11:59:10"
"3993825","65","-5.9588004000000003","54.619349100000001","3.9000000953674001","2016-03-08 11:59:14"
"3993826","65","-5.9587538999999996","54.619374700000002","3.9000000953674001","2016-03-08 11:59:18"
"3993827","65","-5.9587311999999999","54.6194153","3.9000000953674001","2016-03-08 11:59:22"
"3993828","65","-5.9587111999999998","54.619448900000002","3.9000000953674001","2016-03-08 11:59:26"
"3993829","65","-5.9586888","54.619493499999997","3.9000000953674001","2016-03-08 11:59:30"
"3993830","65","-5.9586861999999998","54.619491400000001","3.9000000953674001","2016-03-08 11:59:34"
"3993831","65","-5.9586718000000003","54.619538900000002","3.9000000953674001","2016-03-08 11:59:38"
"3993832","65","-5.9586522000000004","54.619562799999997","3.9000000953674001","2016-03-08 11:59:43"
"3993833","65","-5.9586445000000001","54.619576000000002","3.9000000953674001","2016-03-08 11:59:47"
"3993834","65","-5.9586351000000004","54.6195916","3.9000000953674001","2016-03-08 11:59:51"
"3993835","65","-5.9585602","54.619633499999999","3.9000000953674001","2016-03-08 11:59:55"
"3993836","65","-5.9584584999999999","54.619662099999999","3.9000000953674001","2016-03-08 11:59:59"
"3993837","65","-5.9583988000000003","54.619687599999999","3.9000000953674001","2016-03-08 12:00:03"
"3993838","65","-5.9583501999999999","54.619717299999998","3.9000000953674001","2016-03-08 12:00:07"
"3993839","65","-5.9583209000000004","54.619733400000001","3.9000000953674001","2016-03-08 12:00:11"
"3993840","65","-5.9582607999999997","54.619756799999998","4","2016-03-08 12:00:15"
"3993841","65","-5.9582743999999996","54.619775099999998","3.9000000953674001","2016-03-08 12:00:19"
"3993842","65","-5.9582287000000003","54.619790399999999","3.9000000953674001","2016-03-08 12:00:23"
"3993843","65","-5.9582214999999996","54.619798099999997","3.9000000953674001","2016-03-08 12:00:27"
"3993844","65","-5.9581844000000004","54.619787799999997","3.9000000953674001","2016-03-08 12:00:31"
"3993845","65","-5.9581451999999997","54.619839399999996","3.9000000953674001","2016-03-08 12:00:35"
"3993846","65","-5.9580929999999999","54.619856400000003","3.9000000953674001","2016-03-08 12:00:39"
"3993847","65","-5.9580812999999999","54.6198713","3.9000000953674001","2016-03-08 12:00:43"
"3993848","65","-5.9580460000000004","54.619892800000002","3.9000000953674001","2016-03-08 12:00:47"
"3993849","65","-5.9579873000000001","54.619918200000001","3.9000000953674001","2016-03-08 12:00:51"
"3993850","65","-5.9580121000000004","54.619934600000001","4","2016-03-08 12:00:55"
"3993851","65","-5.9579994000000003","54.619934100000002","4","2016-03-08 12:00:59"
"3993852","65","-5.9579822","54.6199473","4","2016-03-08 12:01:03"
"3993853","65","-5.9579965000000001","54.619945899999998","3.9000000953674001","2016-03-08 12:01:07"
"3993854","65","-5.9580080000000004","54.619942899999998","3.9000000953674001","2016-03-08 12:01:11"
"3993855","65","-5.9579722000000004","54.619971","3.9000000953674001","2016-03-08 12:01:15"
"3993856","65","-5.9578835000000003","54.6200282","5","2016-03-08 12:01:19"
"3993857","65","-5.9578525999999998","54.620084200000001","5","2016-03-08 12:01:25"
"3993858","65","-5.9578164999999998","54.6201048","4","2016-03-08 12:01:29"
"3993859","65","-5.9578252000000003","54.6200902","4","2016-03-08 12:01:33"
"3993860","65","-5.9578534000000003","54.620085400000001","4","2016-03-08 12:01:37"
"3993861","65","-5.9578483000000002","54.620071199999998","3.9000000953674001","2016-03-08 12:01:41"
"3993862","65","-5.9578765999999996","54.620034400000002","4","2016-03-08 12:01:45"
"3993863","65","-5.9578921999999999","54.620002700000001","4","2016-03-08 12:01:49"
"3993864","65","-5.9578967","54.6200039","5","2016-03-08 12:01:53"
"3993865","65","-5.9579297000000002","54.6199808","3.9000000953674001","2016-03-08 12:01:57"
"3993866","65","-5.9579091999999996","54.619956299999998","3.9000000953674001","2016-03-08 12:02:01"
"3993867","65","-5.9580023999999998","54.6199133","3.9000000953674001","2016-03-08 12:02:05"
"3993868","65","-5.9580238000000003","54.619894899999998","3.9000000953674001","2016-03-08 12:02:09"
"3993869","65","-5.9581004999999996","54.619849600000002","3.9000000953674001","2016-03-08 12:02:13"
"3993870","65","-5.9581301","54.619813399999998","3.9000000953674001","2016-03-08 12:02:17"
"3993871","65","-5.9581695000000003","54.619782399999998","3.9000000953674001","2016-03-08 12:02:21"
"3993872","65","-5.9582303000000003","54.619761099999998","3.9000000953674001","2016-03-08 12:02:25"
"3993873","65","-5.9582835999999997","54.619731600000001","3.9000000953674001","2016-03-08 12:02:29"
"3993874","65","-5.9582588000000003","54.619697799999997","3.9000000953674001","2016-03-08 12:02:33"
"3993875","65","-5.9583002","54.619695700000001","4","2016-03-08 12:02:37"
"3993876","65","-5.9583361999999997","54.619666500000001","3.9000000953674001","2016-03-08 12:02:41"
"3993877","65","-5.9583617000000002","54.619634099999999","3.9000000953674001","2016-03-08 12:02:45"
"3993878","65","-5.9583912000000003","54.619606400000002","3.9000000953674001","2016-03-08 12:02:49"
"3993879","65","-5.9584494000000001","54.619586300000002","3.9000000953674001","2016-03-08 12:02:53"
"3993880","65","-5.9585008999999998","54.619531899999998","3.9000000953674001","2016-03-08 12:02:57"
"3993881","65","-5.9585429000000003","54.619507900000002","3.9000000953674001","2016-03-08 12:03:01"
"3993882","65","-5.9585998","54.619459900000003","4","2016-03-08 12:03:05"
"3993883","65","-5.9586477999999996","54.619453100000001","3.9000000953674001","2016-03-08 12:03:09"
"3993884","65","-5.9586924000000003","54.619421299999999","3.9000000953674001","2016-03-08 12:03:13"
"3993885","65","-5.9587218000000002","54.6193782","3.9000000953674001","2016-03-08 12:03:17"
"3993886","65","-5.9587523999999998","54.6193515","3.9000000953674001","2016-03-08 12:03:21"
"3993887","65","-5.9588048000000002","54.619324900000002","3.9000000953674001","2016-03-08 12:03:25"
"3993888","65","-5.9588425999999997","54.619299699999999","3.9000000953674001","2016-03-08 12:03:29"
"3993889","65","-5.9589302000000002","54.619286899999999","5","2016-03-08 12:03:33"
"3993890","65","-5.9589543999999997","54.619203800000001","5","2016-03-08 12:03:37"
"3993891","65","-5.9589774000000002","54.619184099999998","4","2016-03-08 12:03:41"
"3993892","65","-5.9590755","54.619198500000003","3.9000000953674001","2016-03-08 12:03:45"
"3993893","65","-5.9591183000000001","54.619183100000001","3.9000000953674001","2016-03-08 12:03:49"
"3993894","65","-5.9591481000000002","54.619188700000002","3.9000000953674001","2016-03-08 12:03:53"
"3993895","65","-5.959219","54.619162699999997","3.9000000953674001","2016-03-08 12:03:57"
"3993896","65","-5.9592755000000004","54.619157000000001","3.9000000953674001","2016-03-08 12:04:01"
"3993897","65","-5.9593487999999999","54.619160299999997","3.9000000953674001","2016-03-08 12:04:05"
"3993898","65","-5.9593797000000004","54.619142600000004","3.9000000953674001","2016-03-08 12:04:09"
"3993899","65","-5.9594493000000002","54.619122599999997","3.9000000953674001","2016-03-08 12:04:13"
"3993900","65","-5.9594867000000002","54.619109299999998","3.9000000953674001","2016-03-08 12:04:17"
"3993901","65","-5.9595609999999999","54.619109399999999","3.9000000953674001","2016-03-08 12:04:22"
"3993902","65","-5.9596111000000001","54.619088699999999","3.9000000953674001","2016-03-08 12:04:26"
"3993903","65","-5.9596822999999999","54.619079399999997","3.9000000953674001","2016-03-08 12:04:30"
"3993904","65","-5.9597102","54.619071499999997","3.9000000953674001","2016-03-08 12:04:34"
"3993905","65","-5.9597727999999996","54.619056","3.9000000953674001","2016-03-08 12:04:38"
"3993906","65","-5.9598415999999999","54.619059399999998","3.9000000953674001","2016-03-08 12:04:42"
"3993907","65","-5.9599022000000001","54.619057499999997","3.9000000953674001","2016-03-08 12:04:46"
"3993908","65","-5.9599786999999997","54.619047600000002","3.9000000953674001","2016-03-08 12:04:50"
"3993909","65","-5.9600029000000001","54.619048999999997","3.9000000953674001","2016-03-08 12:04:54"
"3993910","65","-5.9600834000000003","54.619067100000002","3.9000000953674001","2016-03-08 12:04:58"
"3993911","65","-5.9601420999999997","54.619049199999999","3.9000000953674001","2016-03-08 12:05:02"
"3993912","65","-5.9602022999999997","54.619032500000003","3.9000000953674001","2016-03-08 12:05:06"
"3993913","65","-5.9602284000000001","54.619019600000001","3.9000000953674001","2016-03-08 12:05:10"
"3993914","65","-5.9602554000000003","54.619019000000002","3.9000000953674001","2016-03-08 12:05:14"
"3993915","65","-5.9603511999999998","54.619005700000002","3.9000000953674001","2016-03-08 12:05:18"
"3993916","65","-5.9604065000000004","54.618994000000001","3.9000000953674001","2016-03-08 12:05:22"
"3993917","65","-5.9604634000000001","54.618999299999999","3.9000000953674001","2016-03-08 12:05:26"
"3993918","65","-5.9605153","54.618995300000002","3.9000000953674001","2016-03-08 12:05:30"
"3993919","65","-5.9605708000000002","54.618995599999998","3.9000000953674001","2016-03-08 12:05:34"
"3993920","65","-5.9606459999999997","54.619015599999997","3.9000000953674001","2016-03-08 12:05:38"
"3993921","65","-5.9607121000000003","54.619036100000002","3.9000000953674001","2016-03-08 12:05:42"
"3993922","65","-5.9607564000000002","54.619045","3.9000000953674001","2016-03-08 12:05:46"
"3993923","65","-5.9608245000000002","54.619054200000001","3.9000000953674001","2016-03-08 12:05:50"
